,anger,disgust,fear,joy,neutral,sadness,surprise,contempt,index,sentence,number of sentences,positive,negative,confidence of lex,length,period,question mark,exclamation point,ellipses,label
6364,0,0,0,0,1,0,0,0,6365,we... need to... talk!,0.3,1.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.3333333333333333,0.6666666666666666,anger
6365,0,0,0,0,1,0,0,0,6366,"Momma... Momma, practice the slogan one more time.",0.2,1.0,0.0,1.0,0.0738255033557047,0.5,0.0,0.0,0.5,neutral
6366,0,0,0,0,1,0,0,0,6367,"haha.. okay sweetie... anyaay sahegi stree kabtak, dena padega humara hak",0.2,1.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,1.0,sadness
6367,0,0,0,0,1,0,0,0,6368,"no momma, why did you say 'kabtak' on your hat?",0.1,0.0,0.0,1.0,0.09395973154362416,0.0,1.0,0.0,0.0,sadness
6368,0,0,1,0,0,1,0,0,6369,haa.. we have to kill roses!,0.1,0.0,1.0,0.5,0.053691275167785234,0.0,0.0,1.0,0.0,neutral
6369,0,0,1,0,0,1,0,0,6370,"oh don't worry sweetie, I will spend time with Malvika",0.1,0.5,0.5,0.5,0.08053691275167785,0.0,0.0,0.0,0.0,neutral
6370,0,0,0,0,1,0,0,0,6371,malvika grover?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
6371,1,0,0,0,0,0,0,0,6372,"Will she shout slogans with you?... She talks to herself, ""What did you say, what did you say?"", she speaks so loudly... How will she scream?",0.5,0.5,0.5,0.6666666666666666,0.24161073825503357,0.0,0.6,0.0,0.4,contempt
6372,1,0,0,0,0,0,0,0,6373,You are Indravardhan... but our parents did not teach us to scream... we are a little weak in this matter... that is why I am taking Monisha along with me.,0.4,0.5,0.5,0.5,0.22818791946308725,0.25,0.0,0.0,0.75,neutral
6373,0,0,0,0,1,0,0,0,6374,ohhh ho haa,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,joy
6374,0,0,0,0,1,0,0,0,6375,chalatee phiratee loudspeaker..haha,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,joy
6375,0,0,0,0,1,0,0,0,6376,dad what is all this!?,0.2,0.0,0.0,1.0,0.04697986577181208,0.0,0.5,0.5,0.0,surprise
6376,0,0,0,0,1,0,0,0,6377,What did I get?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6377,0,0,0,0,1,0,0,0,6378,What did you say to Jayant uncle?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
6378,0,1,0,0,0,0,0,0,6379,"I just said that brother, Maya and Monisha have come out, so we want to have a couple's party with the boys, that's it.",0.1,0.5,0.5,1.0,0.20134228187919462,1.0,0.0,0.0,0.0,neutral
6379,0,0,0,0,1,0,0,0,6380,and what did he say?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,neutral
6380,0,0,0,1,0,0,0,0,6381,"They asked, what kind of party...'ooo', 'aah', what 'oo-lala'",0.2,1.0,0.0,1.0,0.14093959731543623,0.0,0.0,0.0,1.0,neutral
6381,0,0,0,0,1,0,0,0,6382,Which one did you select?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,neutral
6382,0,0,0,0,1,0,0,0,6383,oo-lala!,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,neutral
6383,0,0,0,0,1,0,0,0,6384,i think,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,neutral
6384,0,0,0,0,1,0,0,0,6385,"Did you ask earlier what are the details of 'ooo', 'aah', or 'oo-lala'?",0.1,0.0,0.0,1.0,0.1610738255033557,0.0,1.0,0.0,0.0,neutral
6385,0,0,0,0,1,0,0,0,6386,Should we ask?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,sadness
6386,0,0,0,0,1,0,0,0,6387,What will you do now brother?,0.1,1.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,fear
6387,0,0,0,0,1,0,0,0,6388,"now what… umm… what do you say to us that, we are extremely sorry… tata, bye-bye",0.1,0.0,0.0,1.0,0.15436241610738255,0.0,0.0,0.0,0.0,sadness
6388,0,0,0,0,1,0,0,0,6389,ha... we didn't know the meaning of 'oo-lala',0.2,0.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,1.0,neutral
6389,0,0,0,0,1,0,0,0,6390,"Haa, you come and send 'ooo' or 'aah'",0.1,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,0.0,neutral
6390,0,0,0,1,0,0,0,0,6391,"If our daughters find out that Dushyant is not there, then we will have to repeat 'ooo' or 'aah' throughout our lives!",0.1,1.0,0.0,1.0,0.18791946308724833,0.0,0.0,1.0,0.0,fear
6391,0,0,0,0,1,0,0,0,6392,Unhe pata a little chalega!,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,neutral
6392,0,0,0,0,1,0,0,0,6393,kya!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,neutral
6393,0,0,0,1,0,0,0,0,6394,"I mean, I would like to request my father and sister to dance like this... we don't want massage messages... to...",0.3,1.0,0.0,1.0,0.174496644295302,0.0,0.0,0.0,1.0,joy
6394,0,0,0,0,1,0,0,0,6395,Haa... poor girl he came here till now... that too from such a door... shaaaad..,0.4,0.0,0.0,1.0,0.12751677852348994,0.0,0.0,0.0,1.0,sadness
6395,0,1,0,0,0,0,0,0,6396,"On the other hand, eating imported cheese and butter from Foodmart has fungus on it.",0.1,0.5,0.5,1.0,0.11409395973154363,1.0,0.0,0.0,0.0,neutral
6396,0,1,0,0,0,0,0,0,6397,"Eating imported cheese and butter from foodmart, it is filled with fungus.",0.1,0.5,0.5,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
6397,0,0,0,0,1,0,0,0,6398,what are you saying is just an expression dushyant,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
6398,0,0,0,0,1,0,0,0,6399,eat dry snacks also,0.1,1.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,sadness
6399,0,0,0,0,1,0,0,0,6400,I have ordered everything but where is your dairy?,0.1,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
6400,0,0,0,0,1,0,0,0,6401,yahee kahee hogee,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,sadness
6401,0,0,0,0,1,0,0,0,6402,"Hey, here's what, here's what, I'm not getting it.",0.1,0.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,anger
6402,0,0,1,0,0,0,0,0,6403,"mai to isiliye sare numbers by heart hi rakhta hu... foodmart, club iris, hilton",0.2,0.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.0,1.0,neutral
6403,0,0,0,0,1,0,0,0,6404,Do you have the number of foodmart?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
6404,0,0,0,0,1,0,0,0,6405,to tell,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,neutral
6405,1,0,0,0,0,0,0,0,6406,"22840707, 22840690, and manager's number is 22860760, and complaint number is 22874060.",0.1,0.0,1.0,1.0,0.11409395973154363,1.0,0.0,0.0,0.0,neutral
6406,1,0,1,0,0,1,0,0,6407,what a crazy man!,0.1,0.0,1.0,0.3333333333333333,0.03355704697986577,0.0,0.0,1.0,0.0,surprise
6407,0,0,0,0,1,0,0,0,6408,"rosesh... what is this, playboy?",0.2,0.0,0.0,1.0,0.053691275167785234,0.0,0.5,0.0,0.5,surprise
6408,0,0,0,0,1,0,0,0,6409,Hair spray ad has come brother isme... I ordered it from New York just to see that.,0.2,1.0,0.0,1.0,0.12751677852348994,0.5,0.0,0.0,0.5,neutral
6409,0,0,0,0,1,0,0,0,6410,And for which ad was this ordered?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
6410,0,0,0,0,1,0,0,0,6411,yeee!!??,0.4,0.0,0.0,1.0,0.03355704697986577,0.0,0.5,0.5,0.0,fear
6411,0,0,0,0,1,0,0,0,6412,"aur, aur ye?",0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6412,0,0,0,0,1,0,0,0,6413,yeh..hmmm,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,fear
6413,0,0,0,0,1,0,0,0,6414,How long have you been ordering this?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
6414,0,0,0,0,1,0,0,0,6415,since december...,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,1.0,fear
6415,0,0,0,0,1,0,0,0,6416,sir??,0.2,1.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
6416,0,0,0,0,1,0,0,0,6417,1996,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,fear
6417,0,0,0,0,1,0,0,0,6418,Have you been ordering it since 9 years?... Where are the remaining copies?,0.3,0.0,1.0,1.0,0.10738255033557047,0.0,0.6666666666666666,0.0,0.3333333333333333,surprise
6418,0,0,0,0,1,0,0,0,6419,utho utho,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,neutral
6419,0,0,0,0,1,0,0,0,6420,"Sahil, I have called Jayant… all the arrangements have been made… why is the party organizer coming here in one hour, Babu?",0.1,0.0,0.0,1.0,0.18120805369127516,0.0,1.0,0.0,0.0,neutral
6420,0,0,0,0,1,0,0,0,6421,"But brother, what will you do next?",0.1,1.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
6421,0,0,0,0,1,0,0,0,6422,Read magazine advertisements?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,neutral
6422,0,0,0,0,1,0,0,0,6423,"aaaa... dad, the party is about to start, why don't we dress up?",0.2,0.0,0.0,1.0,0.12080536912751678,0.0,0.5,0.0,0.5,neutral
6423,0,0,0,0,1,0,0,0,6424,"on the contrary, why don't we dress down... its a cool, casual party!",0.2,0.5,0.5,1.0,0.12080536912751678,0.0,0.0,0.5,0.5,joy
6424,0,0,0,0,1,0,0,0,6425,"Monisha, Monisha... believe me... look, that teen doesn't look like any of me... alright... umm.. what do you say I made you look like a teen?",0.5,0.0,0.0,1.0,0.2348993288590604,0.0,0.2,0.0,0.8,fear
6425,0,0,0,0,1,0,0,0,6426,No... I don't hear anything... I am home..,0.3,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,sadness
6426,1,1,1,1,0,0,0,0,6427,relax Monisha...what kind of punishment is this?,0.2,0.5,0.5,0.25,0.06711409395973154,0.0,0.5,0.0,0.5,neutral
6427,1,1,1,0,0,1,0,0,6428,Mummy ji...these are all bloody milk...,0.2,0.0,1.0,0.25,0.06040268456375839,0.0,0.0,0.0,1.0,disgust
6428,0,1,0,0,0,0,0,0,6429,Seedhi saadhi dancers hai wo monisha...huh... i mean boys will be boys... agar ye log aise harkat na karte mujhe aajjub hota,0.4,0.0,1.0,1.0,0.174496644295302,0.0,0.0,0.0,1.0,joy
6429,0,0,0,0,1,0,0,0,6430,"come on monisha... don't be so middle class, come...",0.2,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,1.0,contempt
6430,0,0,0,0,1,0,0,0,6431,where?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
6431,0,0,1,1,0,0,0,0,6432,watch the dance!,0.1,1.0,0.0,0.5,0.026845637583892617,0.0,0.0,1.0,0.0,joy
6432,0,0,0,1,0,0,0,0,6433,"whata!... no no... I don't want to see such a dance... and, and on the shore too...",0.5,1.0,0.0,1.0,0.1610738255033557,0.0,0.0,0.2,0.8,disgust
6433,0,0,0,1,0,0,0,0,6434,I don't even want to see such a dance... if she is doing Bharatnatyam then that too.,0.2,1.0,0.0,1.0,0.1342281879194631,0.5,0.0,0.0,0.5,neutral
6434,0,0,0,0,1,0,0,0,6435,"theek hai sahil... give miss babu a check for rs 29,600 and send him away.",0.2,0.0,0.0,1.0,0.11409395973154363,0.5,0.0,0.0,0.5,neutral
6435,0,0,0,0,1,0,0,0,6436,"28,600 dene hi padenge?",0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,fear
6436,0,0,1,1,0,0,0,0,6437,"ofcourse...whether we watch dance or not, right?",0.2,1.0,0.0,0.5,0.0738255033557047,0.0,0.5,0.0,0.5,neutral
6437,0,1,0,0,0,0,0,0,6438,what a waste...dedo...,0.2,0.0,1.0,1.0,0.040268456375838924,0.0,0.0,0.0,1.0,sadness
6438,0,0,0,1,0,0,0,0,6439,"Nahi nahi... aise kaise de hai so much paise... ok hai, hum dance dehenge",0.3,1.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.0,1.0,sadness
6439,0,0,0,0,1,0,0,0,6440,but shore….,0.1,0.0,0.0,1.0,0.026845637583892617,1.0,0.0,0.0,0.0,anger
6440,0,0,0,0,1,0,0,0,6441,what happened!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,neutral
6441,0,0,0,0,1,0,0,0,6442,"Mom, deep down I want to know the spring.",0.1,0.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,neutral
6442,0,0,0,0,1,0,0,0,6443,how did you get it?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,surprise
6443,0,0,0,0,1,0,0,0,6444,"come on Maya, Rosesh will not understand the dog's response?... same species!",0.3,1.0,0.0,1.0,0.11409395973154363,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,joy
6444,1,0,0,0,0,0,0,0,6445,"hahaha.. I did research for a role... that's why I know doggy language... aise, jeeb nikalna, meaning mujhe khana do... aise, ""grrrr grrrr"", meaning door raho... and so on , ""auuuuu auuuu"" (howl) matlab i am in mood for love",0.5,0.5,0.5,0.3333333333333333,0.37583892617449666,0.0,0.0,0.0,1.0,neutral
6445,0,0,0,0,1,0,0,0,6446,"achha, maya ""auuuuu auuuu""",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,joy
6446,0,0,0,0,1,0,0,0,6447,"grrrrrrr, grrrrrrr",0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,disgust
6447,0,0,0,0,1,0,0,0,6448,"And, if spring has to come, what will they do?",0.1,0.0,0.0,1.0,0.087248322147651,0.0,1.0,0.0,0.0,neutral
6448,0,0,1,0,0,1,0,0,6449,people kill at such doors,0.1,0.0,1.0,0.5,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
6449,0,0,1,0,0,0,0,0,6450,"Okay, but is there still a stranger at the door?",0.1,0.0,1.0,1.0,0.08053691275167785,0.0,1.0,0.0,0.0,neutral
6450,1,0,0,0,0,1,0,0,6451,"no, we sued on the sofa",0.1,0.0,1.0,0.5,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
6451,0,0,1,0,0,1,0,0,6452,"What!... I moaned on the sofa, and you kept looking at me?",0.3,0.0,0.0,0.5,0.10738255033557047,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,anger
6452,0,0,0,0,1,0,0,0,6453,"I told him ""deepender no, not on the sofa!"", to...",0.2,0.0,0.0,1.0,0.10738255033557047,0.0,0.0,0.5,0.5,neutral
6453,0,0,0,0,1,0,0,0,6454,"He sat on the gas stove, and there...",0.1,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,neutral
6454,0,0,0,0,1,0,0,0,6455,oh oh!... why didn't you turn on the tune gas?,0.3,0.0,0.0,1.0,0.09395973154362416,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,anger
6455,0,0,0,0,1,0,0,0,6456,"indravardhan, what are you saying!",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,1.0,0.0,fear
6456,0,0,0,0,1,0,0,0,6457,What are you doing now Filahaal?,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
6457,0,0,1,0,0,0,0,0,6458,You are afraid like this... there is a threat...,0.2,0.0,1.0,0.6666666666666666,0.0738255033557047,0.0,0.0,0.0,1.0,neutral
6458,0,0,0,0,1,0,0,0,6459,What does it mean?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6459,0,0,0,0,1,0,0,0,6460,"Let me walk in the spring, otherwise on this... potty",0.2,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,neutral
6460,0,0,0,0,1,0,0,0,6461,Where is he sitting?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6461,0,0,0,0,1,0,0,0,6462,Dad's clothes came from the laundry.,0.1,1.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,neutral
6462,0,0,0,0,1,0,0,0,6463,"kya!... ae deependar, no, I say no... haat, haat!",0.4,0.0,0.0,1.0,0.10738255033557047,0.0,0.0,0.5,0.5,anger
6463,0,1,1,0,0,0,0,0,6464,"Indravardhan, the poor guy has got stomach infection... please take it to him.",0.2,0.0,1.0,0.5,0.10738255033557047,0.5,0.0,0.0,0.5,neutral
6464,0,0,0,0,1,0,0,0,6465,"Nahi nahi nahi, mein nahi... ae tu lega, tu lega, rosesh",0.2,0.0,0.0,1.0,0.10067114093959731,0.0,0.0,0.0,1.0,disgust
6465,0,0,1,0,0,0,0,0,6466,"I have a fever, I will wake up in the open air and in the afternoon",0.1,0.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.0,0.0,sadness
6466,0,0,0,1,0,0,0,0,6467,"exaclty, tum jao na… indu darling go!",0.1,1.0,0.0,1.0,0.06711409395973154,0.0,0.0,1.0,0.0,neutral
6467,0,0,0,0,1,0,0,0,6468,"haat!... ae kutte, ae doggy, no, i said no, no... i am coming, i am coming",0.4,0.0,0.0,1.0,0.1610738255033557,0.0,0.0,0.3333333333333333,0.6666666666666666,anger
6468,1,1,0,0,0,0,0,0,6469,aachhii (sneeze),0.1,0.0,1.0,0.5,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
6469,0,0,0,1,0,0,0,0,6470,bless you darling,0.1,1.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,sadness
6470,1,0,0,0,0,0,0,0,6471,lo... bad luck to start this...,0.2,0.5,0.5,0.3333333333333333,0.053691275167785234,0.0,0.0,0.0,1.0,sadness
6471,0,0,0,0,1,0,0,0,6472,ohh... all that is balderdash... 4th floor ke mr. Keep checking the wadiya all day long,0.4,0.0,0.0,1.0,0.12751677852348994,0.3333333333333333,0.0,0.0,0.6666666666666666,neutral
6472,0,0,1,0,0,0,0,0,6473,"Haa.. That's why Mrs. Wadiya has partial paralysis, her restaurant is on fire, her house has been burglarized 3 times, and her son Freddy ran away with the maid!",0.1,0.0,1.0,0.5,0.2348993288590604,0.0,0.0,1.0,0.0,contempt
6473,0,0,0,0,1,0,0,0,6474,"I am going to give you some medicine, please...",0.1,0.0,0.0,1.0,0.0738255033557047,0.0,0.0,0.0,1.0,anger
6474,0,0,0,0,1,0,0,0,6475,"And for God's sake, you might not like it.",0.1,0.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,fear
6475,0,0,0,0,1,0,0,0,6476,"Why do you want me to come out of my room, Mom?",0.1,0.0,0.0,1.0,0.09395973154362416,0.0,1.0,0.0,0.0,neutral
6476,0,0,0,0,1,0,0,0,6477,aww,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
6477,0,0,0,0,1,0,0,0,6478,for forever?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,joy
6478,1,0,0,1,0,0,0,0,6479,"that's so sweet of you darling, but you will be oppressed... go and take the medicine, go",0.2,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.14093959731543623,0.0,0.0,0.0,1.0,neutral
6479,1,1,0,0,0,0,0,0,6480,"mummy ji, mummy ji... chiiii (sneeze)... sorry",0.3,0.0,1.0,0.5,0.08053691275167785,0.0,0.0,0.0,1.0,sadness
6480,0,0,0,0,1,0,0,0,6481,Monisha please go to your house and go out in the spring tomorrow morning.,0.1,0.0,0.0,1.0,0.10067114093959731,1.0,0.0,0.0,0.0,disgust
6481,0,0,0,0,1,0,0,0,6482,wah giragit mause wah,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
6482,0,0,0,0,1,0,0,0,6483,"He has a cold, and no doctor has come to the room with him...",0.1,0.5,0.5,1.0,0.10738255033557047,0.0,0.0,0.0,1.0,anger
6483,0,1,0,0,0,0,0,0,6484,"No no mummy ji, I have no cold... She came to me, she was making this side dish, but then she took out the garam masala and put it in my nose, so... (sneeze)",0.3,0.0,1.0,0.6666666666666666,0.28187919463087246,0.0,0.0,0.0,1.0,neutral
6484,0,0,0,0,1,0,0,0,6485,What side dish do you make?,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,disgust
6485,0,0,0,0,1,0,0,0,6486,kheer,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,joy
6486,0,0,0,0,1,0,0,0,6487,aray wah banisha...when you look at it then garam masala is added.,0.2,0.0,0.0,1.0,0.10067114093959731,0.5,0.0,0.0,0.5,joy
6487,0,0,0,0,1,0,0,0,6488,what's the matter? what's the matter?,0.2,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,joy
6488,0,0,0,0,1,0,0,0,6489,"Please join me in front of Baldev and Sarup... I am your husband Monisha, please.",0.2,1.0,0.0,1.0,0.12080536912751678,0.5,0.0,0.0,0.5,fear
6489,0,0,1,1,0,0,0,0,6490,"oh my god, vo log aa gaye!",0.1,1.0,0.0,0.5,0.06040268456375839,0.0,0.0,1.0,0.0,surprise
6490,0,0,0,0,1,0,0,0,6491,"Keep calm mummy ji, today Deepender will reach the shore.",0.1,1.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,neutral
6491,0,0,0,0,1,0,0,0,6492,Aray aise kaise kaise aayega shore ke... uhh...,0.2,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,sadness
6492,0,0,0,0,1,0,0,0,6493,"I have packed the shore with batate wade.... ""yuu yuu yuu yuu deepandar, le le, batate wade kha le"", it is said to say like this",0.2,0.0,0.0,1.0,0.21476510067114093,0.0,0.0,0.0,1.0,neutral
6493,0,0,0,1,0,0,0,0,6494,"Tell me that the joy of promise has come, the devotee will run and cross the shore!",0.1,0.6666666666666666,0.3333333333333333,0.4,0.12751677852348994,0.0,0.0,1.0,0.0,joy
6494,0,0,0,0,1,0,0,0,6495,mom...,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,1.0,neutral
6495,0,0,0,0,1,0,0,0,6496,what happened? how much did you get? what happened?,0.3,0.0,0.0,1.0,0.08053691275167785,0.0,1.0,0.0,0.0,neutral
6496,1,0,1,0,0,0,0,0,6497,We have written a police complaint... do you have Deepender's photo?,0.2,0.5,0.5,0.5,0.09395973154362416,0.0,0.5,0.0,0.5,neutral
6497,0,0,0,0,1,0,0,0,6498,How can I get the photo...,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,1.0,sadness
6498,0,0,0,0,1,0,0,0,6499,"Sahil, that calendar of ours, that dog in us, looks like a part dependent.",0.1,0.5,0.5,1.0,0.12080536912751678,1.0,0.0,0.0,0.0,neutral
6499,0,0,0,0,0,1,0,0,6500,"Our dog's color is dark grey, and Deepander's color is honey blonde.",0.1,1.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,neutral
6500,0,0,1,0,0,0,0,0,6501,"We will tell the police that we want a dog like this, but in honey blonde color.",0.1,1.0,0.0,1.0,0.12751677852348994,1.0,0.0,0.0,0.0,neutral
6501,0,0,0,0,1,0,0,0,6502,"I am not buying sarees in Kalpa Niketan, sweetie!",0.1,1.0,0.0,1.0,0.0738255033557047,0.0,0.0,1.0,0.0,contempt
6502,1,0,0,0,0,0,0,0,6503,"But we will not lodge any official complaint, otherwise baldev and others will be found out!",0.1,0.0,1.0,1.0,0.12080536912751678,0.0,0.0,1.0,0.0,fear
6503,0,0,0,0,1,0,0,0,6504,"But mom, if we don't get to know Baldev uncle before we do, we will tell you the truth.",0.1,1.0,0.0,1.0,0.15436241610738255,1.0,0.0,0.0,0.0,neutral
6504,1,0,0,0,0,0,0,0,6505,"No no, I don't want to tell you money..",0.1,1.0,0.0,0.6666666666666666,0.08053691275167785,0.0,0.0,0.0,0.0,fear
6505,0,0,0,0,1,0,0,0,6506,"it's okay, I'm bold.",0.1,1.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,neutral
6506,0,0,1,0,0,0,0,0,6507,"I wrote all the things in the letters and started writing similar things in the jungle... then after that... that's it, that's it.",0.3,0.0,0.0,1.0,0.19463087248322147,0.3333333333333333,0.0,0.0,0.6666666666666666,sadness
6507,0,0,0,0,1,0,0,0,6508,indravardhan!... indu!... indravardhan!... deependar!... indu!... indravardhan upar aa jao!,1.1,0.0,0.0,1.0,0.1342281879194631,0.0,0.0,0.5454545454545454,0.45454545454545453,fear
6508,0,0,0,0,1,0,0,0,6509,what happened mom?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,neutral
6509,0,0,0,0,1,0,0,0,6510,"Rosesh, rosesh!... Deependar has a habit of running away!",0.3,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.6666666666666666,0.3333333333333333,neutral
6510,0,0,0,0,1,0,0,0,6511,Okay... but dad is a doctor without a lease to use.,0.2,1.0,0.0,1.0,0.087248322147651,0.5,0.0,0.0,0.5,neutral
6511,0,0,1,1,0,0,0,0,6512,"what!! oh my god!... ab, you go down the stairs, stop using!",0.5,1.0,0.0,0.5,0.12751677852348994,0.0,0.0,0.8,0.2,fear
6512,0,0,1,0,0,0,0,0,6513,"Mom, I have fever, please come!",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,1.0,0.0,sadness
6513,0,0,0,0,1,0,0,0,6514,in kapdon mein!... arghh!,0.3,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.6666666666666666,0.3333333333333333,disgust
6514,1,0,1,0,0,1,0,0,6515,ab emergency hai na moma hai na moma,0.1,0.0,1.0,0.3333333333333333,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
6515,0,0,0,0,1,0,0,0,6516,Only middle class women have come out of the house in night clothes!,0.1,1.0,0.0,1.0,0.09395973154362416,0.0,0.0,1.0,0.0,contempt
6516,0,0,0,0,1,0,0,0,6517,mom?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
6517,0,0,0,1,0,0,0,0,6518,"rosesh... um, sahil, monisha, darling please stop going to indravardhan",0.2,1.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,1.0,neutral
6518,0,0,0,0,1,0,0,0,6519,what happened mom?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,surprise
6519,0,0,0,0,1,0,0,0,6520,Hey!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,neutral
6520,0,0,0,0,1,0,0,0,6521,"aray., what are you doing?",0.2,0.0,0.0,1.0,0.053691275167785234,0.5,0.5,0.0,0.0,surprise
6521,0,0,0,0,1,0,0,0,6522,"Indravardhan, Deepender has come out!",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,1.0,0.0,fear
