text,label
dushyan madhu fufa ko kuchh bhi sunai nahin deta hai ok,neutral
"ok i try it man lo ki rosesh bat hai, rosesh bat bano come on we are in the spot. ......bat..... rosesh make a face tabhi to yah samajhega tum ek bat ho...like this.",neutral
bat,neutral
correct correct ab bat ki kano mein.rosesh ulte ho jaao,neutral
dushyant sidhe sidhe hearing inke kaan mei kyon laga nhi dete?,anger
ok if you insist.. madhuban kal abhi aap na dhire dhire awaaz sunna ...aaa aaaaa,neutral
dushyant what dhire dhire inki aankhon ki roshni nahin chali gai aankhen kholte hain dheere dheere.......aise....... aise,anger
nahin rosesh agar ek sath saree awaaz sun lega to unhe dhakka laga gana,neutral
what dhakka,surprise
i will explain dhakka,neutral
aauuch,anger
dhakka,neutral
rosesh tumhe laga?,neutral
haan wo aapko kaise pata chala,joy
tumne aauuch kaha sayad,neutral
iska matlab aap ko sunai de raha hai yes,joy
rosesh wai wai wait..dont be rosesh wai eai wait....dont be shouted. madhu uncle ya kitne ungliyan hain,neutral
paanch,neutral
good.. ab yah kitne hain,neutral
ek ungli,neutral
wah sunai de raha hai,joy
dushyant yah to tumne unke eyesight test kiya hai uuhh ho ho,joy
magar jawab to sahi diya na unhone agar bahre hote to yah ungali dikhti to vah yahi kahate hain na ki bathroom us taraff hai han,neutral
bilkul nahin mujhe kya itna bahera samajh ke rakha hai.,anger
yeaaaaa yuuupiiiii yaa,joy
areh sahil bhai,joy
aab sahil ki problem solve karte hai,neutral
noo,neutral
sahil bhai madhu fufa sun sakte hain,joy
are you crazy,surprise
you check it out,neutral
madhusudan fufa,neutral
hyaan,neutral
suna hyaan,neutral
sahil maine tujhe bulaya tune bhi to hyaaan kaha na. kya tujhe sunai nahin deta,neutral
i don't believe this he can actually hear us,surprise
o dushyan you have done it. mera naam,joy
saaaah hehe,joy
sahil sahil mera naam pucho na,joy
mom mom ab jaldi idhar i you are shock,joy
haha 1 minut beta sahil anamika thapar ne series bheji hai therapeutic chance of rejuvenation. ye sunte hi tumhara rom rom mein romance bhar jaega its axis tumhari sari problem solve ho jayegi abracadabra gone,joy
mom i don't need,neutral
try karne mein kya problem hai,neutral
alright,neutral
i think yeah hi this is the one,neutral
maya tum baki ki series mujhe de do na,neutral
aap baki ke series lekar kya karenge madhubhai,neutral
baithe baithe suna karunga aur kya,neutral
are sunaeye to de madhubhai ooohhh ok thank god,joy
mam mam aap apna naam puchiye nain se,neutral
haan mera naam ..........dushyant....,anger
bhaiya ji bhaiya ji ruko ruko are vel wale bhaiya upar das mohalle per ek vel deke jana please.,fear
monisha monisha monisha,disgust
arey mom kya hua?,surprise
tumhen mera awaaz sunai di?,neutral
of course,neutral
oh to fir monisha jo balcony se bhaiya ji bhaiya ji chilla rahi hai vah kyon nahin sunai deta tumko sahil,anger
thoda tikha jyada,neutral
god this is the limit stop her please just,disgust
vitthal kaka vitthal kaka ya 10 rupaiya lijiye aur niche jakar vel wale bhaiya se vel lekar ayie please,neutral
monisha beta,neutral
bhel,neutral
no thank you to tum kitne middle-class tarike se chilla rahi thi have you any idea. abhi tumne itne jor se ruko kaha ki niche teen char gadiyan ruk gai. kya microphone nigal gai ho monisha. bhaiya ji bhaiya ji yah karna zaroori hai i mean excuse me bhaiya ji hello bhaiya ji aisa nahin kar sakti thi sahil samjhao ise please,contempt
aage se tumhen bhaiya ji ko bulana ho to balcony mein se chillana mat please,anger
please,neutral
uske sar par gamla yah sandal feko,neutral
i'm just being funny mom,joy
you know you are smelling of indravadaness ..main mazak nahi kar rahi ho sahil.. i am en monisha ki standard are going to the dogs. that two street dogs. pata hai jab yah super market se sabji kharidna jaati hai tab bhi free dhaniya ke liye jagadti hai. juice wale se extra straw mangti hai.. 5 star hotel set toothpicks utha ke le aati hai,contempt
mummy ji main to sirf toothpicks le aati hun. aur niche jo noor mahal wali priyanka aunti rahti hai na vah to chandi ke chamche lekar aati hai.,neutral
priyanka kleptomaniac hai. middle class nahin i mean toothpick pickup karna is really,contempt
memsaheb aap ki bhel,neutral
oh thank you,joy
vitthal bhel wale ke hath saaf the?,fear
pata nahin memsaab. hath theek se dikhai nahin deta tha.wo bar bar munh thakta thana. chikhate chikhate.,neutral
oh my god,disgust
vitthal kaka,neutral
monisha suna tumne,neutral
are mummy ji bhaiya ji ne iske 10 rupaye liye aur extra puri nahin dali main khud hi jaati hun.,anger
nahin nahin nahin monisha please ek puri ke liye o bhagegi bhel wale ki pichhe.usko roko. kya kar raha ho tumhen aisi,fear
mom aap ko pata hai monisha midd mizaz ki monmozi hai.,fear
yah meri tarif thi ya burai,anger
yeh tumhari tadap dadhi thi and i am very upset mister junior indravadan really. and monisha agar tum apni middle class aadat se baaz nahin a sakti to please mujhse dur raho.. enjoy your chik wale bhaiya ki vel,sadness
sahil mummy ji naraz ho gai,neutral
usse thoda jyada,neutral
main kya karun sahil main paida hi middle-class mahal mein hui hun aur aur fir bhi main koshish to kar rahi hun na badal ne ki,neutral
han do salon se,neutral
chalo theek hai main yeh vel nahin khati bas,joy
bhaiyaji bhaiya ji rukiye rukiye. are ye vel retrun karie. bhaiya ji ruko,fear
maya this is very bad roj ke mukabale aaj tum mein monisha ko kuchh jyada hi dant khiladi,anger
o to tumne monisha 3 fm radio mein already hi sun liya. excellent to kya kaha meri pyari bahu ne mere khilaf,neutral
kuchh jyada nahin,neutral
hi maya,neutral
hello baldev what a pleasant surprise,joy
sorry main bina phone ki a gaya,neutral
no problem hamare kele wala hai na vah bhi bagair bole andhamakta hai kabhi kabhi.,joy
indravadan he he he aao aao baldev come on sit. vitthal zara pani lana. kya piyoge chai coffee?,neutral
main kuchh nahin piyunga mein jara jaldi mein hun,neutral
achcha..... vitthal pani bhi cancel. joke mara yaar,neutral
aur main thappad maar ke bolu thappad mara yaar,contempt
ye to ha ha ha,joy
just cut it out both of you please achcha batao kis kam se aana hua,neutral
maiya jo national cultural secretary hai na usne agale mahine daughter in law day manane ke socha hai. isliye sarupa bhi usko support karne ke liye club club ghar ghar jaati hai idea promote kar rahi hai. bahut kam ki chij hai national cultural secretary. achcha rahega ki tum bhi ek aisa program kar lo quiz uske bad kavvali fir 2 char bahu apni mother-in-law ke bare mein speech de degi,neutral
that's a unique idea,joy
speech dene wali bahu ki list mein sarupa ne monisha ka naam bhi add kiya hai,neutral
oh really achha hai but monisha ki hindi,contempt
are nahin maya language se kya hota hain content hona chahie khyal hona chahie bhasha se kuchh nahin hota hai na,neutral
han bhasha sunane ke liye banda hazir hai na,neutral
dekha,joy
main mma hindi literature ki hai bhola nagar university se,neutral
kya baat hai bhola nagar university,neutral
people's parties of india apni election ki nare mujhse hi likh aati hai,neutral
kya baat karte ho,surprise
pichhle election mein bhi mein nahin likhe the sunao,neutral
haha irshad,joy
gali gali mein shor hai mla dalpat chhor hai,neutral
oh very nice,joy
wah,joy
east yah west people's parties hai sabse best.,neutral
that's original ha ha,joy
lekin monisha ko,neutral
usse main samjha dunga baldev dekhna daughter-in-law pay monisha aisi dhudar speech degi jise sunkar tumhara kutta hai na deepender vah tali mar mar ke behosh ho jayega,joy
huuuuuuuu.,contempt
mama mama,neutral
kya hua kya kaha monisha ne degi wo speech?,fear
haan haan 2 3 speech degi,neutral
what do you mean 2 3 speech degi,fear
dad ne kaha monisha ek speech ke 501 rupay dunga to,neutral
oh the cheetah the backstabbing rat. monisha tu building ki naukari ke pass bhi meri burai karne se nahin karate aab to pata nhi speech mein kya kya,sadness
kya kahegi bhabhi,neutral
"yahi ke meri sans meri e sasur ko dominate karti hai, beton ko remote control se chalati hai, meri sans ke khane ke dant alag chabane ki dant alag,. dil mein khoon karne ki ichcha hone par bhi chehre par meethi meethi muskan rakhti hai meri saans. meri sans ek hippocratic high society creature hai.",contempt
itna saara jhooth,surprise
that's very sweet of you darling per afsos yah sab kuchh to jhooth nahin hai na hamen kuch karna padega kya karen batao na,fear
mama dad ne speech dene ke liye 501 rupaye offer kiya hai agar ham speech na dene ke liye 5001 offer karen to.,neutral
nahin nahin nahin agar usne inkar kar diya to. your'e still meri saans ne mujhe riswat dene ki kousish ki hai. speech mein aisa kahe diya to?,fear
tu sahil bhai ki kasam de dete hain,neutral
that is horrible middle class rosesh,disgust
oh yea,neutral
and disgusting melodramatic. so no kuchh aur socho,disgust
agar bhabi ko kuch ho jaye to speech dene se pahele.,neutral
you mean murder?,neutral
no no. an offer she can not refuse in disguise,neutral
o mere al capone mere godfather mere pappu kangi,joy
namaste mera naam monisha sahil sara bhai hai main apni sas ke bare mein do shabd kahana chahti hun,neutral
maya muradabad,neutral
tumne kaha na do shabd,neutral
dad please monisha tum aage padho,neutral
han meri saas ke naam maya indravadan sara bhai hai vah roj subah jaldi uth jaati hai. aur ghar ki saaf safai karti hai .vah dady ji ko subah sham dudh peene ke liye kahati rahti hai. dudh se hamen portion milta hai dudh se dahi paneer makan banti hai.,neutral
tumhare speech bahut hi bandal hai,neutral
dudh in law day celebrite nhi kar rahe hain humlog. tumne mom ke upar speech likhi yeah milk ke upar?,contempt
ek baat batao monisha ya speech tumne khud sochkar likhi hai?,neutral
han yah kitab mein se dekh dekh kar,joy
are vah prathmik kaksha nibandhmala,neutral
is nibandhmala mein meri sas aisa bhi koi vishay hai,neutral
isi waqt mein sans ke bare mein koi vishay nahin tha,neutral
to mother-in-law per nahin tha to main mother pe dhunda. aur maa pe mujhe do acche nibandh mile jinka maine sahara liya tha. ek meri ma aur dusra gai mata.,joy
"monisha agar tumhe maiya ke upar speech likhna tha,. to kisi man per nahin daku ke upar nibandh banne chahiye the.",anger
cut it out dad aur monisha hamen kg ke bacche ke samne yah speech nahin padni hai .alright? tu thodi mature speech likho,neutral
sach mein mummy ji ke bare mein kya lagta hai likh du?,neutral
han likho na ki tumhare sath chudail hai uska naam maya nahin mugambo hona chahie tha,neutral
meri saas ke naam maya sa.... maya indravadan sara bhai hai.wo,neutral
yah sabko maloom hai monisha aage kya likha hai?,neutral
vah suspense hai,neutral
whatever who cares magar tumhen milane koi aaya hai kala ya lal ghoda dant 1 minut bhaiya ji aayie aayie.,neutral
hello hello aap monisha sahil sara bhai hai,neutral
aapane lal khola dant manjan contest mein hissa liya tha?,neutral
aaaaa haa sayad,neutral
aapko pahla inam milta hai do logo ke liye shimla ka safa muft mein yah dekhiae ticket,neutral
haai laaaa,surprise
congratulation monisha,neutral
vah thank you mummy ji e achcha bhaiya ji is ticket ke badle mein paisa mil sakte hain,joy
nahin,neutral
o to kab jana hoga?,neutral
parson aap ki hotel ki booking ho gai hai,neutral
loo,neutral
magar parson to meri speech hai,sadness
monisha ek mamuli sa speech ke liye tum free trip chhod dogi? ho kya gaya hai tumhen?,anger
mummy ji per aap hi to kahati hai hai ki har baat pe middle class behaviour nahin karna chahie.,neutral
shimla jana middle class nahin hai monisha agar lolavna hota to main jarur kahati.,neutral
lekin sahil,neutral
sahil ko bhi chhutti ki jarurat hai na main use samjha dungi haan.,joy
lekin swarupa auntie.,neutral
swarupa meri friend hai main use bata dungi . rosesh ticket de do,neutral
ok moma. i mean lijiye bhabhi.moma,fear
rosesh bhaiya..,joy
aaah rosesh ?ohhhh rosesh . i'll tell you what spending performance main to tumhen pahchana hi nahin. really tumne bevkuf banaa diya mujhe..haan so good.,fear
mummy ji pahle aaphi ne ise rosesh kaheke pukara,neutral
aap mujhe speech dene se rok rahi hai na,sadness
maiya yah tumne bahut bura kiya bahut bura kiya,anger
maine maine kya kiya,surprise
aaahaaahaaa... yah mythological film ki veham ki tarah bholi mat bano. maine maine kya kiya ek to monisha ko speech dene se roka aur wo tarkif kam nahin aaye to uski speech chura liya tumne cchi. chi chi,disgust
main what ?maine monisha ki speech chu..... haa haa haa,surprise
aur nahin to kya kitni mehnat se usmein speech likhi thi pata hai kya o sa book mein se dekh dekh kar.,anger
par mein,sadness
mom please monisha ki speech wapas kar dijiye na she is very upset,neutral
sahil beta tum bhi sochte ho ki main monisha ki speech churai,surprise
are darling main to speech ko chua bhi nahin. chhoti to germs nahin lag jaate kyunki monisha ne mithaai box ki rapper per likhi thi apni speech hath mein uthati to makkhiya bhanbhana ne lagti.,contempt
mom agar wo speech nahin mili to monisha ko bahut dukh pahunchega. aage aapki marzi,neutral
oh wait a minute. i don't believe this agar tum donon ko yah sach mein lagta hai ki to theek hai main monisha ke liye speech likh dungiapne bare mein,neutral
vah vah vah vah kya pasa feka hai maya shakuni sana sahil maya khud apni speech likhe gi. yani speech mein kya hoga jay jay maya jay jay mayad,contempt
arey waah monisha tarbuj banaya hai khane mein,joy
monisha yah tumhari speech taiyar ho gai hai padh lo ise,neutral
it's ok mummy ji,neutral
ismein bhi aalas sahil beta tum padh lo please main iske bare mein bad mein kuchh bhi nahin sunna chahti,anger
are lao na main padh leta hun. namaste welcome and regards to all mein monisha sahil sada bhai ba with second class meri sas maya indravadan sarabhai mba with vikatanshanke bare mein kuchh bolna chahti hun. meri sas ek aadarsh sas hai maya what is this tumhen monisha ke point of views likhna tha na,neutral
age pado indravardhan,neutral
ok ok meri sas ek aadarsh sas hai meri sas hamesha kaha karti hai ki steven spielberg et part 2 banaenge to et ka main roll mujhe hi denge. meri sas bilkul uska pati sirf mera hai serial ke main saans ki jaisi hai. aadarsh sas ke teen gun hote hain. bahu ko tane maarna. bahar walon ke samne use nicha dikhana. aur apne bete per hamesha apna hak jamai rakhna,neutral
stop it stop it stop it dad mom monisha is speech padegi,disgust
sahil let's faces monisha ek nadan alsi aur gair jamidar bahu hai. mark to menrion unobserved. vah meri achcha yah kaise dekh payegi,contempt
naturally kaise dekh payegi sahil tum apna microscope to clinic per chhod ke aate ho,contempt
very funny monisha sahil main apni p speech likh de ab tum logon ki marzi,neutral
lekin mama aap audience mein baith kar a speech on payenge,neutral
main function per nahin ja rahi hun club per main sarupa ko bad mein phone kar kar sab samjha dungi,neutral
mom function hamara ghar mein ho raha hai,neutral
han tumhen pata nahin maiya club mein to pest control wale hai na,neutral
han swaroop aunti ne kaha tha ki aap kya karen monisha to maine kaha hamare ghar mein kar lijiye function,neutral
ok monisha jaldi se yah speech apna byheart kar lo waqt bohut kam hai hamare paas come on come on.,neutral
daddy ji mujhe to pahle shagun ka dahi khilaiya.,neutral
of ho dahi abe maiya putra jaldi se fridge se dahi le aaaa.,neutral
okay,anger
monisha function ki view change ho gaya hai yah baat mujhe batane ki jarurat nahin samjhi na tumne,contempt
o main bhul gai,neutral
bhul geyi bechari,neutral
mama yah dekhiae bhabhi ki speech,surprise
boliye monisha bhabi.,neutral
"rosesh bhaiya ye 7 chudi, skirts aur tops aur wo salwar kamiz le lijie",sadness
ye aap kya kr rahi hai bhabi?,neutral
"jab mein zindahi nhi rahungi ro insab ka kya karungi? wo bartan mochne ka kapra, wo tissu paper, aur wo misses devi dayal ka napkin jo yeha bhulkerr geyi thi ye sab ap rakh lijie..aur samjking ka 2000 rupiya de dijie ga",sadness
oo iska matlab aap ye sab bench rahe hai.,surprise
aur nhi to kya apni sradhyanjali ka kharcha to nikalna padega na. aur mein nhi chahti apki bhai mujhper ek bhi rupiya kharach kare.uhu aur haa rosesh bhaiya wo 3 maholle wali ramona hai na wo meri sandwich toaster le geyi thi.usse kiraya le lijiye ga uska. aur 7 maholle wale rathor uncle unhone mujhse taxi ko dene k liye 10 rupaye liye the wo bhi le lijie ga. aur haa sokh sabha mein gaane ke liye ye khuch meri farmais lijie.,sadness
"main to raste se ja raha tha,tofa tofa tofa, tutu tu tutu tara,monisha bhavi ye to hindi film ko gana hai .inse sradhanjali kaise milegi?",neutral
"thoda sa badal ke gaiye ga na rosesh bhaiya.jaise ki ... raste se jaa raha tha low fat yougart kha raha tha kabita suna raha tha. meri bhavi mari to mein kya karu?monisha bhabi mari to main kya karu? rosesh bhaiya mujhe suhagan ki taraha sajai ye ga. haat mein churia , maang mein sindur, saadi ka laal chura",sadness
uhu uhu uhu,sadness
achha baba sadi ka lal joda mat pahenayie ga.janti hu 5500 ka tha. bharat matching centre mein marble sifon ki laal sari milti hai 250 rupaye wali usper 40 rupaye metre wali jadi laga lijie ga. aur haan meri barshi per wo 4 mahal wali kamini bhaijaynti ko bilkul maat bulaiyega.. uski saas ki jab barshi thi na tab usne mujhe invite nhi kiya tha.kamini kaheki.,anger
monisha bhabi aap bhi...,neutral
rosesh bhaiya agar in 6 salan mei apko mujhse thoda bohut lagao ho geya hai to meri liye ek sradhanjali gaa ke suna dijie ga.aaiye .. ye lijie blank paper uthaiye. likhiye,neutral
ye mujhse nhi hoga bhabi.,sadness
aap kavi hai rosesh bhaiya.,neutral
haan wo to hai.,neutral
sradhanjali ka suruat ek ache se kabita se kijiega.jise padh kar lage ki use maine likha hai pahle kavita fir ek acchi si shradhanjalia.likhiye ga na?,sadness
monisha monisha tum gale mein fansi dekar jaan dene ja rahi ho,neutral
aur khud khushi asafal rahi to jail ho sakti hai do you know that,neutral
jail?,surprise
vaise 15 20 hazar ka jadi mana dekhe chhutkara paye sakti ho lekin,neutral
15 20 hazar rupay. ek to marungi bhi nahin upar se kharcha. yah to vahi baat hua na ki khae piye kuchh nahin glass toda bara ana.,fear
don't worry monisha main tumhare liye suicide ke kuchh naye tarike dhundh ke rakha hai internet per i show you,neutral
dushyant hamen monisha bhabhi ko marne se rokna hai ok,anger
izhar life roses ham sirf samjha sakte hain. monisha mat maro,neutral
mera faisla atal hai,neutral
so pahla tarikh aaya hai african jadi buti mombolina ko chaba chaba kar khane se hanste haste mat ho sakti hai.,neutral
kitne ki hai,neutral
39.99$,neutral
bahut mahangi hai,fear
ok yah free wala hai,neutral
sach,joy
california ke spencer tower per 135 floor per jakar jump mar sakte ho,neutral
155 wah floor taklif nahin hogi?,fear
not at all lift hain us building mein,neutral
yah lift se upar chadhne ki nahin upar se jump marne ki baat ki taklif ke baat kar rahe hain will you get out this nonsense please. monisha bhabhi ab suicide nahin kar rahi hai ok. a rivera board mein salwar kameez ki bahut badi sale lagi hai pata hai aapko,neutral
yeah yeah yeah he is right 70% of stock clear on sale hai. per monisha vahan per store manager ki wife kanch ki contact lens pahnati hai. you believe that?,contempt
achha dushyant jija ji mujhe please vah mall mein chhod dijiye na. main thodi der bad mar lungi. aur aise bhi mujhe aakar roses bhaiya ki likhi hui shradhanjali bhi suni hai. roses bhaiya mein mall mein jakar aati hu. tab tak aap meri shradhanjali likhkar rakhi jaega.ok?,neutral
well what can i say,neutral
you can say ok yah maine hi likhunga yeah let's see . so many things you can say,neutral
rosesh bhaiya yad rahe shradhanjali se pahle kavita aur vah bhi aisi jaise logon ko lage ki maine likhi hai ok ..... jija ji,joy
roses kuchh likha ki nahin tumne,fear
matlab 3 ghante bad bhi kuchh nahin hua is kagaj mein,neutral
ab momer mujhse jindagi bhar baat nahin karegi,sadness
to tum likho na kuchh acchi si i mean monisha ki shradhanjali tumne kitni acchi se likhi hai,neutral
monisha bhabhi ka sardanjali main to 22 ghante mein likhi thi dhai ghante mein usse achcha shradhanjali kaise likhun,fear
"rosesh rosesh, indu tumne rosesh ko kahi dekha hain?",neutral
mera chehra dekhkar tumhen kya lagta hai,contempt
suno suno suno i will give you a hint ok. mai khush ho meri chehre per muskurahat hai. main jungle ki hiran ki tarah yahan wahan kudak raha hoon. mor ki tarah apni pankh faila kar nach raha hun.bolo bolo,joy
i got the point.rosesh yehan nhi nain.,neutral
sahi jabab,joy
to kahan hain wo,fear
pata nhi raat ko kahe rahata kuch urgent likhna hai. aur abhi abhi main use terrace per jaate hue dekha,neutral
ok ok ok i get the i know what is it. women's week magazine mujhe ek article likhane ko kaha hai,joy
oh ho vampire special issue nikal rahe ho. wo log?,contempt
ha ha ha . mein maiya sada bhai apne hi sabdo mein rosesh se kaha hai ek paragraph likhane ke liye,neutral
mein maiya sada bhai apne hi shabdon mein yah likhega roses,contempt
isi mein uljha hoga bechara,neutral
mom-dad,neutral
monisha yahan ayi hai,fear
mera chehra dekh kar kya lagta hai,joy
haila,surprise
nahin nahin i hai kyon kya hua,neutral
mom uska cell phone switched off a raha hai,fear
han vah battery bachat rahi hogi na cello ko bar bar recharge karne se ghar ki electricity ka bill jo badh jata hai 10 12 rupaye,contempt
maya monisha madan baat nahin kar rahi hai tum dekh rahi ho na shayad kitna pareshan hai,anger
kya hua darling,neutral
kya hua,neutral
mom monisha ne suicide note likha hai. main monisha sara bhai. mrityu to sharir ki saheli hai. atma ek anant paheli hai,sadness
dikha dikha dikha,neutral
kahiyo gusse mein aakar,fear
nahin nahin nahin vah kuchh nahin karegi,neutral
vah bahut upset thi mom,sadness
i know vo yahan ayi thi,neutral
kah rahi thi mummy ji kahan suna mat bye. fir ho sake hum donon na mile all that main use samjhaya jindagi bhagwan ki ek mahangai gift hai use khud khushi karke yun wast mat karo.,neutral
aur fir mahangi aur west saath-saath sunkar uski aankhen chamak gai. vah kuchh nahin karegi don't worry,neutral
meri lakh burai thi allah nadi thi mein bahut jahir fir bhi meri pati bane is nadan nadi ka sahil. bin sahil mein sada rahi thi ek kahani dhuri mujhe yad karna kabhi kabhi sahil main itni bhi nahin buri han. maya,neutral
oh darling come on se kuchh nahin hoga lo uska phone bhi aa geya.,joy
ab sau sal jiye gi wo,sadness
kahan ho tum,fear
ab kya tum baith k pura letter padhoge,neutral
are bhai monisha ki personality per puri kavita likhi hai,neutral
monisha ki personality mein itni lambi kavita,surprise
vah kavita likhane mein busy tha isliye mera article ka opening paragraph nahin likha. imagine,anger
monisha ki sardanjali urgent tha vah marne wali thi,neutral
per ab vah jinda hai aur uske pass rosesh ki likhi hui sundar kavita hai. aur main yahan artical likhane ke liye struggle kar rahi hun,anger
oh ho maiya tum itni struggle kyon kar rahi ho tum bhi likh do na ek artical. main maiya sara bhai mein itni abhagan hun jiska din hai bahut bura bahu ki vah vah karte hue bete ne hi pet mein baccha hai chhoda,contempt
for once i will agree with you indravadan. is bar sach mein usse mere peeth per chhoda bhukha,sadness
maiya main to pahle se hi kahati hun are roses nalayak ladka hai chal himmat mat haro. abhi kuchh nahin bigrah hum ek kam karte hain roses ko kisi mele mein khoke ke aate hain.,neutral
indra i'm serious,sadness
meri baat suno agale mahine china per ek electronics fair hai ham usko vahan khoke aaenge aur passport faad denge uski paise chhin lenge fir dekhte hain vah chinese hindi mein kavita kaise karta hai,anger
serve him right,anger
mein karwaun woh china ki 3 ticket book han 2 return one single,joy
hi mama,neutral
go to the hell,anger
arey! tumne plan change kar diya abhi to ham logon china jaane wale the.,surprise
baat kya hai mama,fear
tum acchi tarah jante ho baat kya hai rosesh?,anger
mama main aapki artical bhi,neutral
kab aadhe ghante ke andar andar meri dateline khatm ho jaane wali hai fir bhi week magazine nahin chalega mere upar article,sadness
kitne hath paon jod kar maya ne unhen manaya tha pata hai tere ko. ke please mera artical shabdon mein barbad ho jaaungi loot jaaungi,sadness
what,anger
ok,fear
but it's ok i understand monisha ke liye likhane mein tumhara time bhi hai aur intention bhi samajh sakti hun main aakhir vah tumhari ekloti bhabhi jo theiri.,contempt
abhi to meri ek lauti mama hai,sadness
dusron ki 12 maa hoti hai,contempt
meri matlab hai ki mera mama sabse special hai ok,anger
shut up,disgust
ok. mama aap special hai,neutral
oh really sabit karke dikhao agale 3 ghante ki andar meri tarif krti hui shradhanjali likhkar dikhao.3 ghante mein bhi jite ji apna sradhajali padna chahti hu monisha se beta honi chahie. varna main sari zindagi tum se baat nahin karungi,anger
aur main dudh nahin piyunga,anger
your time start now,neutral
indu indu 3rd floor mein mrs ahuja rahane ayi hai na uske flat mein bhoot hai,fear
are nahin re baba vah mr ojha hai,neutral
hindu 7th floor main pallavi mebawala ek hi flat mein do do husband's ke sath rahti hai.,contempt
maiya kuchh bolane se pahle soch bhi to liya karo vah dusra aadami uska husband nahin hai uska boyfriend hai,anger
really how fascinating. indravadan you know monisha ne mujhe kya kaha kishan ji bhatnagar apni biwi ka salwar kameez pahenta hai.,joy
kya gossip gossip kiye ja rahe ho maya. aur vah bhi galat information sanjeev bhatnagar apni biwi ke salwar kameez nahin naity pahnata hai aur vah bhi tab jab sanjeev makeup karta hai ok so jao good night,neutral
kya so jao good night mujhse baat to kiya karo later nahin kya so gaye aur main yahan barbad barbad kiya ja raha hun,sadness
yah lo phone per baat karotimepass karo,neutral
hello sara bhai resident sahil beta kya hua fir se kis baat per jhagada monisha,joy
han han han kitne laddu foot rahe hain man mein kitne din baat pasand hui hai maiya devi,contempt
just shut up indravadan han han tum ajao monisha ko leke aajao. indu mamla bahut serious lag raha hai,fear
mom mamla itna sa hai ki monisha bilkul meri baat nahin samajhti.,anger
darling tum..ye hai free gift yeha par discount milega madam. aisi sentences bich bich mein kyon nahin bolate tab vah sab samajh jayegi hai na monisha,contempt
kya khak samjhunga main yah baat hi nahin karta to pichhle 3 din se roj ghar aata hai khana khata hai aur so jata hai to main kahan me samjhungi . dady ji,anger
boliye na dadi ji aapka is mamle mein kya kahana hai monisha sahil to pichhle 30 dinon se khana kha kar so jata hai na indravadan pichhle 30 sal se yah kam karte a raha hai,anger
come on maya now stop exaggerating will you?,neutral
really achcha batao when was the last time jab humne baat ki thi e,neutral
last wednesday ko ...nhi nhi december mein 1992 jab wo.sahil jab 7 saal la tha pata ha wo,neutral
are forget about it indravadan tum to hamare wedding reception mein khana khate hi ubay lete suru kiye the.,neutral
nahin vah to main char char plate kashmiri biryani kali thi isliye,neutral
aapko reception mein pet bhar kar khana mila tha. mere to dinner plate ke paise vasul nahin hue dadi ji. us caterar se kitni ladi thi main fir bhi vah kamina mary 300 rupaye wapas nahin ki.,anger
monisha beta apni wedding reception ka dinner paisa vasool karne ke liye nahin hota you are the limit i ya to vah pandit jeene bidhi ke liye jo pede or supari rakkhe the wo v pack karne baith geyi thi.,disgust
to kya mein 250 rupiya ki pede wast jane deti main?,surprise
excuse me parliament election yehan pr meri aur monisha ki problem discuss karne mile hai .alright?,anger
yes yes sorry darlin lekin monisha mard aisehi hote hai.i mean sahil bechare ko to problem hai.use tumhari jaisi boaring tripical middle class biwi mili hai.sahed isiliye baat mhi karta.but what excuse has indravada? uski ro biwi main hu.oeaur firvi khana khaya kharate.,contempt
sahil ye msin kya sun raha hu tu monisha ke sath pyar se nhi pes ata?,surprise
you dont demonstrate love to her maya is mamle mei mein kaisa hu jara sahil ko batao.how the demonstrate of my love. like a strate,joy
absolutely sweetheart 4 minute 40 seconds. mahine sayad ek baar. shayad,sadness
theres going on sgain.guys yehan par hum meri problem discuss karne ke liye mile hai.,anger
aur meri izzat ki bhajapuri ho raha hai. tu monisha se q pyar bhari batein nhi karta? whats urproblem?,anger
dad kyon ki ajkaal mein tention mein hu.meri ek pesent hai neelima verma jisne mera jeena haram kar rakha hai.thats it neelima verma,joy
mom-dad monisha aajkal main ghar mein thaka hara isiliye lauta hun hoon tumse mein bina baat kiye isliye so jata hun kyunki neelima verma. vah totally pagal hai she is a nutcase. yeh dekho dekho usi ka phone hai,anger
raat ko ek baje ya chudail phone karti hai. dekha dekha,disgust
monisha mari patient hai jo apni chahere ki plastic surgery karake preity zinta jaisi dekhna chahti hai. hello neelima neelima raat ke ek baje tum meri cell per mujhe miss call... nahin main tumhen preity zinta jaisa... tumhen jo kuchh baat karni hai meri clinic par aao. tum jaan dene ki dhamki ok theek hai to tum ghar a jao cal subah... ok aao abhi,neutral
inspector sir ham logon ne top-level se apple ki hai abhi phone aata hoga aap mere bete ko mat le jaaiye,neutral
sorry madam abhi kuchh bhi nahin ho sakta hai chaliye,neutral
inspector dekhiae please aap sahil ko nahin le ja sakte vichara jail ka khana kaise khaega,fear
that are not big problem monisha water ghar mein tumhara hath ka khana khata hi hai na par sahil inspector innocent hai,contempt
wait aap hamara chehra dekhiae aapko lagta hai ki ham log kisi bhi ladki ke sath aisa kar sakte hain,neutral
aapka chehra dekhkar aisa hi lagta hai,contempt
achcha then you all yourself lae jaaiye,neutral
