text,label
"Listen, you know how uh, when you're wearing pants and you lean forward I check out your underwear?",neutral
"Wait, was this a-a small mediterranean guy with curiously intelligent good looks?",surprise
That was a pretty tough year.,sadness
Wow! How do you know how to do that?!,surprise
"Rachel, come on. Give us a chance.",neutral
"So you didn't uh, choose Ross before me.",sadness
"Th-th-that's all it is, a third nipple.",neutral
"Okay, here you go.  I have two queens, what do you have?",neutral
"You gotta do it, man.",neutral
Oh! Oop!,surprise
Well you're whippin' so slow! Can't you do it any faster?,anger
"What, do you think I'd just use my son as-as an excuse?",joy
Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler.  I am,neutral
"Hey, what are you guys doing tomorrow night?",neutral
Monica's making jam.,neutral
Don't you think I asked him that before he got in?!,surprise
"Well, this is my sickness!",anger
My drinking?,neutral
I'm sorry. I'm so sorry.,sadness
"I'm sorry, so umm, so where are we?",sadness
..Dr. Oberman. Okay. And is he-,neutral
"Huh, Rach I got to say it's gonna take a lot of money for me to go out on a date with a dude.",disgust
What are we gonna high five about at the stupid Central Park?,anger
"Ahh, nooo!!",joy
"Okay, relax, relax.",neutral
"Oh, stop beating yourself up!",sadness
"All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!",neutral
"Hi. So good news, the divorce is final. I signed the papers this A.M.",joy
"Now, do you have any idea what you just said?",neutral
Y'know who has a great video camera?,neutral
"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",neutral
"Then I look down, and I realize there's a phone... there.",surprise
"But no, I actually smoke the regular ones all, all the time.",neutral
"When I went there on what would have been our honeymoon, it was, uh... it was really nice.",sadness
"And so I wanted to read every word carefully, twice!",joy
"I mean, it is so annoying.",anger
I am hurt!  A plague on both your houses!,sadness
Joey! Come here! Come here!,neutral
"Come on, do it.",neutral
But it really,neutral
Did you tell the doctor you did it jumping up and down on your bed?,neutral
Maybe I'll take her to that new French restaurant down the street,neutral
"Oh, so, forget about the birds, but big red insects suggest fine dining!",anger
Hey Monica!,joy
You're our third call tonight.,neutral
Oh my God! You're pregnant!,surprise
"Hey! Hey-hey, now this was no one's fault Pheebs. Okay? It was an accident.",neutral
I went home and told my wife about Tulsa and she won’t go.,neutral
"Ohh, that's too bad!",sadness
"Well you let me know if you can, because y'know I can bake a pie to cover it.",neutral
"Ben, Ben, hey Ben. Nothing. I don't think that's his name.",neutral
I mean I wish I were a seahorse.,neutral
That was you?!,surprise
Look we're gonna have to set a spending limit on the date.,neutral
The doctor says it's a matter of hours.,sadness
"Oh, I know. Look at him.",joy
"She said, ""If I'm not gonna be happy getting married somewhere that we find in a day, well then we should just postpone it.""",neutral
"Yeah, I know. He can get really competitive.",neutral
Just trying to get comfortable. I can't sleep in my underwear.,neutral
We met with him. Did he show you the photos of the nude wedding he did?,neutral
Apparently Howie's editing now.,neutral
You can call off the roommate search!  Hi! I'll be living here.,joy
"No, Mike, I don't want to kill him!",anger
But you found the keys to his clothes?,neutral
Used to work with her. Used to! I'm a relative and I didn't get invited! A,anger
"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",surprise
Wh-what?! Why?!,surprise
"Ok, ok, I'll throw away the traps.",neutral
"Sorry, I just don't like the idea of when I say ""I do,"" he's thinking, ""Yeah, I'd do her too!""",anger
"Y'know, we work in a museum of natural history, and yet there is something unnatural about the way we eat lunch.",neutral
Do you think breaking up with him was a huge mistake?,sadness
"So uh, who's your photographer?",neutral
We got some,neutral
"Sounds great! Okay, alright, well where does this go?",joy
Try. There's my little girl.,joy
You guys would never want to go to a lecture with me.,neutral
"Hey, who's this little naked guy?",surprise
"Oh, I told the stripper to be here at five. That's good right?",neutral
Where'd you get fruit at four in the morning?,surprise
"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",joy
Oooh it's getting close!,joy
"Well okay, so then you're fine.",neutral
We can get--what are those--those patches!,neutral
"Umm, were there any questions?",neutral
"All right, look, if you insist on wearing that, in public, y'know, you're gonna spend the rest of the afternoon all by yourself.",disgust
"Okay, bye.",neutral
"Oh, uh does anyone know where the Freeman building is?",neutral
Flying a jet?,surprise
"So, see ya on Saturday.",neutral
The picture of my wife! In your pack!,anger
Some guy bought it. I'm sorry. I tired to stop it but they  put me in jail!,sadness
No-no-no-no! That was the joke!,surprise
No-no!,surprise
We don't have to get free stuff.,anger
Was the chord at least right,neutral
It just keeps getting worse and worse!,anger
"I mean, you've been dating this guy since like, what... his midterms?",surprise
"I'm telling you, if you want to take care of that thing, you should go to my herbal guy.",neutral
"Ross, wewe have to be strong. Okay, I-I'm gonna go.  Can I? To remember you?",sadness
And it kinda works out for the best.,joy
"Okay, could you just stop talking for a second?  Yemen. That's right, yes, I'm being transferred to Yemen!",anger
That was amazing.,joy
I'm sorry. I didn'tI don't come in here a lot.,sadness
"Yeah, but I don't wanna die!",fear
"Okay, but this is the last time.",neutral
"I mean, come on, buddy, get a",neutral
"Aw, we-we are so So umm, well I-I-I like you and I-I love umm, y'know hanging out with you.",joy
I guess.,sadness
Give him money? It was a joke!,surprise
Oh I'm sorry! Do you need a break?,surprise
How's that going?,neutral
"Oh my God! Phoebe look, it's Ross and that girl.",surprise
What?! No!,surprise
"Well no, wait a minute, that's not true!",sadness
"Okay, I'm not gonna have one.",neutral
Wow thanks!,joy
That was unbelievable!,surprise
"Yeah, I don't think so Joe.",neutral
I am so sorry I spilled wine all over your shirt.,sadness
"Oh no. I feel it isn't really anybody's business, y'know.",neutral
"Oh, uh, listen, about tonight...",sadness
All right! Everybody ready to go to the movies?,neutral
"So ah, there was this thing I wanted to talk to you about.",neutral
Y'ever been in love?,neutral
You had fantasies about Emily?,sadness
Yeah! Ask them if they brought their friends any souvenirs!,joy
"Well, if you think it will help.",neutral
"I'm sorry, do I know you?",neutral
"Hello?  Oh yes, one minute please.  It's for you. It's the fire inspector.",neutral
"All right, well, we felt really bad about that so we decided we should all take a little trip together!",joy
"Uh, Rachel, sweetheart, could I see ya for a minute?",neutral
"All of a sudden, Leon, the manager, calls me into his office.",neutral
"Yeah. Yep. Yeah. All right, well uh, I'd better go.",neutral
"Yes. Yes, he says I'm damaged goods.",sadness
"Hey, why don't you show dad how you can put your shoes on, in your room!",joy
Oh my God! He did it?,surprise
"Dude, what am I gonna",fear
Is that why you became a chef? So that people would like you?,surprise
"You can come in, but your filter-tipped little buddy has to stay outside!",joy
"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny.",joy
"Yes. Yes, yes I did.  But-but it was, it was just a one night thing. It meant nothing.",fear
"All right, let's go! Bye, Pheebs!",joy
"No, I don't want to hit you.",neutral
It went under the table.,neutral
And here we go,neutral
"No, but they stuck me in personal shopping. Which is just a",sadness
"Save it Red! Unless you wanna spend the night in the slammer, you apologize to the tree.",disgust
"Yep. Hey, what do you say we make it a double feature?",neutral
And I can't stop you.,neutral
Thanks sweetie.,neutral
"If you tell me, I'll tell you what Phoebe said.",neutral
"Yeah, it's beautiful.",neutral
"I mean, what am I gonna do without you?",sadness
"Okay, y'know what, you don't have to do that now.",neutral
"IRachel, you can't go! Ross loves Emily!",fear
Hello!,joy
Who are you?,surprise
Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,fear
You have chalk on your face.,neutral
"I'm sorry, my friend Phoebe...",sadness
"I mean when I was a kid I only played those games because I couldn't get girls, and now I",neutral
Oh.. oh... oh.,neutral
"Okay, wait. All right, that's it, okay, I'm out of here. I am not going to be embarrassed anymore!",anger
"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",sadness
"No, no Pheebs you-you must be mistaken, because I know you wouldn't schedule a date on the same night you have plans with a friend!",surprise
She sells drugs to kids.,disgust
We'll be there.,joy
Y'know what? I am,neutral
"J-j-just relax, nobody yelled. Jack just was calling to make sure that",neutral
"Okay, look, how is this gonna affect you?",neutral
"So, have you kids eaten yet?",neutral
You are no longer authorized to distribute birthday muffins.,neutral
Going out with who?,neutral
I respectfully disagree.,neutral
"Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.",anger
No! Seriously! What's wrong with you?!,anger
"Really?  My God, he's really cute.",surprise
"Okay, then what happened?",neutral
"But look, all these rooms are fine okay?",neutral
Did you just flick me?,anger
"Yeah, we are.",neutral
"Okay, then.",neutral
"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",anger
"Yeah, I-I-I'm down with that.",joy
"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",joy
"Hey, buddy!  Are you familiar with Section 11-B of the Health Code that requires all refuse material out the",anger
Haha!,joy
Clifford Burnett.,neutral
I'm from Long Island.,neutral
My God! Is this a gym card?,surprise
"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",neutral
Now don't worry! Everything's gonna be okay.,neutral
"Oh God, get out!",anger
Your thoughts? Plural?,surprise
"Oh-kay, we'll have a table for you in about 45 minutes.",neutral
"I don't get it. What do you see in this guy, anyway?",surprise
I think somebody's got a little crush on Casey.,joy
Pathetic mess?,neutral
"No, I gotta wear this thing for a couple weeks.",joy
"Joey, just-just he-he's new in town and I know he doesn't have any guy friends.",neutral
The only reason she's goin' out with me is because I said I could bring a friend for her friend.,neutral
"Oh, hey, don't do that! Cut it out!",anger
It's Danny.,neutral
"That’s a picture of your daughter, isn’t it,  well she’s lovely.",joy
"Okay, you're fine.",neutral
"Well Joey, we're allwe're all very proud of you.",joy
"Oh that's great, my friend Joey's in the movie business.",joy
Hey. Who's that?,neutral
Oh..please!I-I welcome criticism.,neutral
"Whoa, whoa, whoa, the poem is not about you.",surprise
"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",neutral
What's that?,neutral
"But believe me, that's not gonna happen today.",neutral
What are you looking at me for? I didn't know that.,surprise
"Would you mind spending some time on my siadic area, it's been killing me today.",anger
Yeah? You like that one?,surprise
What do I do?,surprise
Very funny Ross!,joy
"Oh, you know, the usual, teaching aerobics, partying way too much.",neutral
Absolutely.,neutral
No-no-no-no.  Hey!,surprise
Sure?,neutral
Thank you!,joy
"I know this isn't the kind of Thanksgiving that all of you all planned, but for me, this has been really great, you know, I think because it didn't involve divorce or projectile vomiting.",joy
Kitten?,neutral
You got problems because of you!,anger
"My Dad says if I spend as much time helping him clean apartments, as I do daydreaming about outer space, he'd be able to afford a trip to the Taj Mahal.",neutral
And do you remember going into my purse and stealing the phone?!,anger
It's got em!,joy
Hold on!,anger
It's not the pants.,anger
Okay! When?!,anger
"Yeah, I mean I was up sick all night.",neutral
Quarter.,neutral
Oh God!,sadness
Thank you!,anger
"Oh honey, I'm so sorry, you were right, this feels great!",joy
I'm gonna get coffee.,neutral
Ugh,sadness
"No! Ace is low! Ace, two, three, four!",anger
You'll have a last kiss.,neutral
"Well, y'know I'm wearing layers and it's warm.",neutral
WE WON!! Thank you! Yes!,joy
You didn't notice she was wearing different clothes?!,surprise
Ross!! Are you crazy?! I am,anger
"That's right, I don't... But I was, I was drunk on you!",sadness
Thanks a lot.,anger
"Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more.",joy
look both ways before you cross the street.,joy
"Oh, that's attractive.",neutral
Hi! And you're going into what grade?,surprise
"Well, I don't know. I think it does something to salami.",sadness
You don't say!,surprise
"Oh I know, I've been there. I remember toward the end",neutral
"Well, lots of people! Look, are you coming to memorial service or not?",anger
"Okay, but be careful okay, because I wanna get our security deposit back.",joy
What did you want to show us? Because all I can see is this,neutral
"So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.",anger
"Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.",neutral
"No-no, I took them from the hotel lobby.",neutral
So you're a chef?,neutral
"I'm telling you man, I saw it.",neutral
"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",sadness
Is that all?,neutral
WellI only have one thing to do today.  I guess I could push it back.,neutral
"But hey, y'know if you don't believe me, please, by my guest.",neutral
Yeah. What is that?,neutral
"I can, I can see that.",neutral
Die Hard,neutral
But no: Chandler is in an accident and can't perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.,neutral
"Oh good, when he comes back for his keys, I'll be sure to give him your shoe.",neutral
"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",anger
Wo-women? You mean like old women?,disgust
"Yeah, okay, Scott!",neutral
"I knew it, wow!!",surprise
"Well, like father, like son.",neutral
Not now! These are my Thanksgiving pants!,joy
"Yeah, that's her.",neutral
When are you coming home?,neutral
Thanks.,sadness
"Well now let's-let's look at this objectively, I think I should date her",neutral
I know!!,joy
When?,anger
"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",disgust
"Oh, yeah, sure.",neutral
Is someone there?,anger
"Oh, yeah, no, I know, I-I haven't been using it much.",neutral
"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",neutral
"Oh, I must've said that after you left.",neutral
Cute naked guy is really starting to put on weight.,joy
"Hey, you're early.",neutral
"You know, if they're    gonna shorten it, they should call it the MUSE!",neutral
I could've been killed I hope you know!,anger
Who said you were?,neutral
"I got it from her when she moved to Florida, otherwise I could never afford a place like this.",neutral
Fabulous.,joy
You're you.,neutral
"Yeah, it's hard okay, I only have two spots left.",neutral
"Okay, I will find someplace else to do the rest of my appointments. I just don't know what the big deal is!",anger
"Oh, nobody's judging you.",neutral
"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.",neutral
"And uh, and David over there, I heard he doesn't wear a cup.",neutral
This place is so overpriced.,disgust
But it didn't. Say hello to Mrs. Chatracus.,neutral
"....and 12, 22, 18, four...  What?",surprise
Barley? What kind of party serves barley?,anger
Aw!,surprise
Get Out!,anger
"Oh, in my head he's done some pretty ""not-gay-stuff""!",neutral
No touch! No touch!,neutral
So let's talk a little bit about your duties.,neutral
I'm so glad we've got adjoining rooms!,joy
"Oh, is the play over?",neutral
"Well I'd be scared of them, but all right.",fear
"Now you'll be heading a whole division, so you'll have a lot of duties.",neutral
I have actually,neutral
Okay?,anger
Maybe in L.A?,neutral
"Hey, that's never gonna make it all the way over here, buddy!",anger
You cook naked?,surprise
Ohh! It's so nice to meet you.  Hello.,joy
"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",neutral
And I mean-I'm having a lot of fun.,joy
Wow! Uhhow are you?,surprise
"which brings us back, of course, to Greely's theory of dominance.",neutral
Are you serious?!,surprise
"Oh my god, we killed Bob!",sadness
"Noo!! I don't care! I'm not, I'm not gonna playing one-on-one strip poker with you for practice!",anger
Later.,neutral
"I know, I'm sorry! But y'know, this ring is better! Monica never even saw the other ring.",anger
"Oh my God, how did you do that?",surprise
"Plus, y'know I love you guys and-and it would really mean a lot to me.",joy
"Y'know Joey, I could teach you to sail if you want.",joy
See what you did.,anger
"Tell us what happened, Brown Bird Ross.",neutral
"Build the unit Cinderelly, lay the tile Cinderelly.",anger
Went down to the docks. Bet ya didn't know you could get it wholesale.,neutral
"No not you, Dr. Drake Remoray. You can ask him questions and see what's he like. People tell doctors everything.",neutral
Really? I don't,surprise
"No, we can go together! Just don't wait too long though, okay? Cause I'm outta here sometime before Friday.",neutral
"Y'know, that's-that's fine, but the line is, ""Hmm, soup.""",neutral
"I am sorry, but some of us have to",neutral
"Y'know, me and him do stuff all the time without you and you don't get all upset.",neutral
"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",joy
"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",disgust
Am I interrupting?,neutral
"Listen, oh I had to get you a whole new battery.",neutral
The British are coming?,neutral
"Phoebe, what? Umm...what?!",surprise
Yes please.,neutral
Uh-huh! Uh-huh! And-and-and I'll always remember that summer because that's when I realized that we are related.,joy
"I know you probably don't want to go out with me, y'know because I make too many jokes and I've never been in a serious relationship and I guess I'm not technically a ""doctor""",sadness
I have a job interview I have to get ready for.,neutral
"And I'm very sorry, but I don't know where your Father is, and that's the truth.",sadness
"Wow! Sorry. So uh, how are the new people?",surprise
They loved me!,joy
"Okay sir, um-mm, let see if I got this right.",neutral
"Really, y'think so? I don't..",anger
His new girlfriend!,surprise
So you're strong enough to face her on your own?,neutral
"What? Hey wait a minute! Phoebe, how do you even know who the father is?",surprise
"Just wanna check my horoscope, see if it was right.",neutral
"Yeah, it is.",neutral
Don't go!,sadness
Now go!,anger
Oh! You got it?!,sadness
"No, it's still wet.",joy
The Mr. Bowmont's here!!!,joy
"She's cute, she's outdoorsy, you know, and she knows how to build a fire.",neutral
What message?,neutral
"Hey, you ok?",neutral
"Okay, all right don't judge me to much.",fear
Whose is it?,neutral
What?  Ow!,surprise
I wasn't thinking. I was too busy fallin'...,joy
"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.",neutral
"Oh uh, hey Pheebs. Uh y’know what? I’ll-I’ll come  back later.",neutral
Well? Aren't you gonna do something?,neutral
"No, no, they will. I just... uh...",neutral
Look at me! I'm Chandler! Could I,joy
Phoebe just found out about Monica and Chandler.,neutral
What are you guys doing up?,surprise
What is she trying to kill me?,anger
You know what else I'm not gonna miss?,anger
"I'm sorry, I know this must be really hard, it's over.",sadness
"Sure, yeah, no I can do that, yeah, because umm, y'know, the muscles in the siadic area can get y'know, real  nice and tight.",neutral
That's cool.,neutral
"Ow. Um, it's just my lens. It's just my lens. I'll be right back.",sadness
"That only is not funny, it's physically impossible!",anger
You went through my personal property?,anger
"Embryossss? As in, ""More than one?""",surprise
That's it! 25 percent? That means that's it's like 75 percent chance of no baby at all!,surprise
"Well, not playing raquetball!",surprise
Well do you want some help?,neutral
"Okay, Pheebs: Right hand blue. Good.",neutral
"Whoa, whoa, whoa, wait, whoa.",surprise
Then y'haven't. You're burning your tomatoes.,neutral
"Oh umm, I-I don't know if I want to wear a woman's shirt.",sadness
"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",disgust
"Oh my God, are you guys okay?",surprise
You're good. You're good!,joy
"Bob? Ooh, working here with us? Everyday? Yeah, I don't know if he has what it takes.",surprise
"Yeah, I mean whatever.",neutral
Which part exactly?,neutral
Rach! Hey! It's fine! You're at Joey's!,joy
Is that so?,neutral
Susan Sarandon.,neutral
But what about how much taller he is than me?,neutral
"No, it's okay. Some-some kid asked me to pick it up for him, but I don't",neutral
"Honey, I love you too.",neutral
"He's awfully short and I think he's talking to himself. And to be completely honest, he's not that good in bed.",neutral
"But you-you-you could write that umm, your love lets me orbit the moon twice and return safely.",joy
How about we talk about this over dinner?,neutral
What? What kind of a regatta gala starts at night?!,surprise
Did you hear that?!,neutral
My God!,surprise
Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,surprise
I can't do this.,sadness
"Okay, you're dancing with that girl over there.",neutral
That thing was a hazard!  I'm very safety conscious.,fear
"Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!",anger
The Celtics.,neutral
Dr. Oberman.,neutral
"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",sadness
So go fix it!,neutral
"I'll be right there, Bernice.",neutral
"Right...  ok, so just from the top of the page, right here.",neutral
"Joey.  Hey Jake, do you like the Knicks?",neutral
Oh.  Oh-oh.,neutral
Oh yeah.,anger
And I have to write five whole pages if I'm gonna stick to his schedule.,neutral
"Okay. And uh, are you married.",neutral
"Ross, I still can't forgive you for what you did, I can't, I just, but sometimes when I'm with you I just, I feel so...",sadness
We're on a semi-first name basis.,neutral
Well what happened at dinner?,neutral
"Y'know what, I think this might be one of the times he's wrong.",neutral
I just walked in the bathroom and saw Kathy naked! It was like torture!,anger
"Oh, come on! I'll give you ten free",anger
"Oh, it's not!",neutral
"Okay, tell me your happy place.",neutral
"Yeah, oh, ""Your mom probably won't kill herself,"" y'know?",anger
She's sleeping.,neutral
Yes! Yes! Yes! Yes! Awww!,joy
Hmm. Do you sleep with women and never call them again?,neutral
Hurry up.,sadness
"Let's get started. Five, six, a-five six seven eight...",neutral
Phoebe come here,neutral
So what! As long as he's not wearing a white dress and a veil I don't care.,neutral
"Oh-ho! But not in here! Can't eat em in bed, remember? No crumbies!",joy
Well what are you gonna do when he finds out he wasn't even asked?!,sadness
"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",joy
"Julie hi! Chandler Bing, I, I guess you remember me.",joy
"Oh, this will be so much fun!",joy
"Yeah, well...",neutral
Yeah that works.,neutral
Ooh!,joy
You two will have very hairy children.,disgust
No you can't.,joy
"It's no big deal, I mean it is her home phone number, but... Whoa!",surprise
I see pizza!,joy
Aaron! You gotta let me go. The guy's hammered!,joy
You can?,surprise
"Well, get rid of her, obsessive and shrill.",neutral
Varrrrrrrrroom.,joy
I've been so busy planning the wedding that I forgot about all the things that I'd be giving up!,surprise
Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,anger
"They're not!! Ross, they're just saving them for the important people!! Okay?! What-what if I was the president?!",anger
"Ok, good-bye you guys. Thanks for everything.  Oh, sorry! Oh, sorry!",joy
COME ON!!!!,anger
"Oh, yeah! How did you meet her?",surprise
"Ohhh, oh my God! Oh my God! She knows about us!",surprise
"No, we're not!!",anger
Burt!,joy
"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",neutral
"I'm not crazy, right? I mean, it was never like that.",surprise
Better make it a spaceship so that you can get back to your,neutral
"But only because I was up all night worried about this  meeting, ain’t that funny?",fear
"Hey, the fight's starting!",joy
"Oh yeah, picked a guy, 37135.",neutral
"They are not breaking up, look at them.",neutral
Happy birthday Grandma!,joy
Are you moving out?,neutral
We're academics.,anger
Hey! What's she doing back here?,surprise
"Yeah! Hi Emma. Hey, why do you think she won’t take my  breast?",neutral
"I know, I know! I just can't keep this one in, so I pick up the phone",fear
"Come on! Would you please pay attention, I could wake up at any moment!",anger
"Well, it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling.",neutral
I went to Ross's!,neutral
"Oh come on, we just had this huge fight, all right, don't I have to wait a while?",sadness
I found this place that makes the greatest mozzarella sticks and jalepino poppers .,joy
Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,joy
Alex Trebek?,neutral
Oh my god.,surprise
"She's avoiding me, she doesn't want to tell me where my Father is.",sadness
You like it?,joy
Our sex.,joy
Virgo?,neutral
I am going to take you out to dinner tonight.,joy
"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",anger
We just finished this magnificent Thanksgiving dinner.,neutral
"I don't know!   Yeah, I do.",joy
Oh no thanks. I don't like,neutral
"All right that's it, school is in session!",neutral
Joey!!,anger
"Oh my God, it's so huge, but you just have to promise me that you cannot tell anyone.",surprise
"Oh, why is it unfair?",surprise
"Yeah, a lot. A lot, a lot!",neutral
"Cause every time I see your face, I can't help but fall from grace. I know.....",joy
Eww!,disgust
"Yes, and I know that you'd say no if he asked you, but I'm sorry; how great would you look walking down the aisle in this Donna Carin.",neutral
Not 700 exactly?,surprise
"Look at that guy by the window, wow!",surprise
You can't!,surprise
"Well, I like it. Here you go.",neutral
"Well, I don't know what's in the boxes down here, but I do know there are six or seven",neutral
"Hey, excuse me, would you mind switching with me?",neutral
"It's a known fact that women love babies, all right?",neutral
"And it's all because of you, wonderful, amazing you.",joy
It's laundry. The thinking through is minimal.,neutral
I'm Joan Collins.,disgust
But it is a big deal!! I have to tell someone!,surprise
"Don't, don't just dismiss this so fast.",fear
You can take it off.,neutral
"No, it's not! We were just goofing around and I dared him to try them on.",neutral
"Yeah, and they've been coming by all day. They love it!",joy
How ya doin'?,neutral
They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,anger
Would you tell her I let you win please?,anger
"What? Guys, I'm not.",surprise
"Oh, 'scuse me. I was kinda using that machine.",joy
The little jail between the doors!,anger
Do you like car games?,neutral
"No, I haven't seen him.",neutral
Sorry. Sorry.,sadness
There's no or' in mind. What is wrong with these pants?!!,anger
Where?,neutral
"Aw, no problem dude. Y'know we got to look out for each other. We're the same, you and me.",neutral
Enhh,neutral
That's not why you're going!,sadness
"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",neutral
"Oh, why don't you make her one of your little jokes.",anger
"Uh... Oh, Mindy, you are so stupid. Oh, we are both so stupid.",disgust
"And we'll be like, 'Man get over it, it's been four years!!'",disgust
"Oh, well thank you in advance.",joy
"Well, here's a schedule of what's coming up.",neutral
Is he crazy?! You just had Ross’s baby!,surprise
Jam.,neutral
We are not going to whistle.,anger
There he is!,joy
"Well, you suck! But at least you suck at a man's game now.",anger
Because... I'm Monica Geller. It was my credit card you were using.,neutral
Okay.  Ow!!!!! Ow-oh-oh!,surprise
"Yeah, I mean, it would be rude to them  for us to leave now.",neutral
I can't watch!,fear
"Listen, can you promise me that you won't tell her though?",fear
"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",neutral
"I dunno, there's just something about...",neutral
"I mean technically it's-it's not against the rules or anything, but it is frowned upon.",neutral
Tickets please!  That's courtside baby!,joy
Night Mon. Night Julio.,neutral
"Oh yeah, gym member. I try to go four times a week, but I've missed the last 1200 times.",neutral
"Oh, damn! I got it on my pants.",anger
Ball? There is no ball.,anger
Okay?,fear
I'm gonna go find that guy's car and leave a note on the windshield.,neutral
"Last stop, Montreal. This stop is Montreal.",neutral
"Yeah, so do you.",anger
Hey Phoebe!,joy
"Wow! Look at that, Chip Matthews called. I wonder what he wants?",surprise
I'm totally getting it!,joy
"No, I'm picking you up for our date. These are for you.",neutral
You were so funny with that waiter! You're such a nut!,joy
"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",neutral
Sure! Why?,surprise
Who knows?,neutral
"I know, butcome on, man, she's needy, she's vulnerable.",neutral
You gotta go!,neutral
Why does this keep happening to me?,anger
"Well, where is he? He is supposed to be here.  What if the baby needs him?",surprise
It's just some things I've been thinking about.,neutral
"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",neutral
"Ha. Ha, ha.",joy
Yeah? The work problem?,neutral
"Okay, that-that's all for today.",neutral
We can go into detail,neutral
"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",disgust
"He- he- he got in, he- he got in to San Diego.",joy
"Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!",joy
"What the smell from Joey's? No, I can hardly smell it over here.",surprise
"Of course, of course, Mr. Stevens.",neutral
"Hey, it's your Thanksgiving too, y'know, instead of watching football, you could help.",anger
"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",neutral
Well you did pull his hair.,neutral
"Oh God, I hate my job, I hate it, I hate my job, I hate it.",disgust
"I write the specials on the specials board, and, uh... and I, uh...",neutral
You'll see.,neutral
"Okay, what is in here? Rocks?",surprise
"Oh, no-no, this place is totally healthy!",neutral
"I could, I could but I don't want to! I want to kiss Joey!",anger
You take care Jill.,neutral
That was Joey!,neutral
Yeah! So-so when are you getting married?,joy
"Okay, thank you.",neutral
"Excuse me, umm, can I talk to you over here for just a second?",anger
Tag is not the father! And Joey knows now?,sadness
"Of course, of course.",neutral
"No that's not what I want. Uh, I'm glad you guys were bonding but I",neutral
"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",sadness
I would like to meet him. He sounds like a stand up guy.,neutral
"Oh, no, no, I don't have one. I just need to talk to my friend.",neutral
With what?,neutral
"It's, it's, it's just ah, a coincidence.",neutral
"I thought I would, but the translation's no good.",neutral
Robert!,anger
What is the thing?,sadness
"Me too! Yeah. And comfortable. Do uh, do you like leather seats?",neutral
"No, no, Mr. Heckles no one is making any noise up here.",neutral
"Hey, y'know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",neutral
Here we go again.,sadness
It's not like we run in the same circles.,neutral
Whoa ho.,joy
